,acc_mean,acc_std,precision_negative_mean,precision_negative_std,precision_positive_mean,precision_positive_std,recall_negative_mean,recall_negative_std,recall_positive_mean,recall_positive_std,ngram,classifier,time,smote,tfidf,column,delta_precision,delta_recall
299,80.34608699478558,2.4379559888615554,82.84416081270095,5.876372610112149,78.25237913631221,1.723646365464133,76.3370563546991,1.2670728837188556,84.48082749864793,4.708582952434547,3,nb,0,False,False,substitute_slang,4.5917816763887345,8.143771143948825
300,78.75382279817825,2.768250852825905,82.08678897064199,3.8567014443430705,76.12389393753631,2.889473543953178,73.12690982740494,4.0414767422776166,84.37164506918515,2.5630645246770793,1,logreg,0,True,True,substitute_slang,5.962895033105681,11.244735241780205
301,79.35050933972852,1.4268601284871272,82.71740872800444,3.1619893373542265,76.77530353625303,3.780971872048335,74.2484226607133,3.447616639792902,84.59401841363993,3.21311115751708,1,logreg,0,False,True,substitute_slang,5.942105191751409,10.345595752926627
302,80.94189346769048,1.672842493269364,83.10541761813599,1.4327525995314738,79.01354936323392,2.3369157447442794,77.44569104954086,1.3853790723821278,84.34344549001523,2.0680527343386625,1,logreg,0,True,False,substitute_slang,4.091868254902067,6.8977544404743725
303,80.47743724010472,1.3277895509409798,82.11460233409953,3.065146099239138,79.01114715727192,1.0430853238888078,77.67605879216545,0.7636783641770797,83.25040247954155,2.9840013420911595,1,logreg,0,False,False,substitute_slang,3.103455176827609,5.5743436873761
304,80.34300675452685,2.7880504540377005,85.83543460442031,2.271868393858629,76.41256567898061,4.863677319777188,72.53728914303926,5.228077626400691,88.28356862990485,1.1448473272871404,2,logreg,0,True,True,substitute_slang,9.422868925439701,15.746279486865589
305,80.01210094387362,1.6188682123645906,85.18167466894636,3.3089179700682423,76.27557046594372,1.2725938607013514,72.5051963066465,1.5264242494442912,87.49400148723456,2.9101683642772387,2,logreg,0,False,True,substitute_slang,8.906104203002641,14.98880518058806
306,81.4050295923082,2.140286234702318,83.56090129476718,2.089518412640969,79.5982966614344,3.362327753287055,78.04641984022712,3.4428736686732644,84.82490317159608,1.8465673580274473,2,logreg,0,True,False,substitute_slang,3.9626046333327736,6.77848333136896
307,80.9425535191745,1.3917586534276134,83.41619933436675,1.8579487492933469,78.95999217771367,3.638971200854199,77.14878825922925,3.7571853464014895,84.86064493042286,1.4469411990035452,2,logreg,0,False,False,substitute_slang,4.456207156653079,7.711856671193615
308,78.74964247211281,2.8629496721286096,84.19778578348262,3.343373746091768,75.03257919612456,5.123792815326695,70.86771362146035,5.309923102129344,86.85932052978357,2.9300619433519874,3,logreg,0,True,True,substitute_slang,9.165206587358057,15.99160690832322
